CSE,platform,username,display_name,url,bio_description,found_at,false_positive
Airtel,instagram,manish3119887,manish3119887Airtel India,https://www.instagram.com/manish3119887/,,2026-02-27T11:36:37.077918,FALSE
Airtel,instagram,airtelpaymentsbank,airtelpaymentsbankVerifiedAirtel Payments Bank • 183K followers,https://www.instagram.com/airtelpaymentsbank/,,2026-02-27T11:37:11.112492,FALSE
Airtel,instagram,airtel_payments_bank,airtel_payments_bank𝐀𝐢𝐫𝐭𝐞𝐥 𝐏𝐚𝐲𝐦𝐞𝐧𝐭𝐬 𝐁𝐚𝐧𝐤,https://www.instagram.com/airtel_payments_bank/,,2026-02-27T11:37:11.121935,FALSE
Airtel,instagram,airtelbank.promotermailani,airtelbank.promotermailaniairtel bank,https://www.instagram.com/airtelbank.promotermailani/,,2026-02-27T11:36:53.704354,FALSE
Airtel,instagram,maa_ka_laadla_lucknow,maa_ka_laadla_lucknowAirtel. BANK 🏦 EMPLOYEE,https://www.instagram.com/maa_ka_laadla_lucknow/,,2026-02-27T11:36:53.712091,FALSE
Airtel,instagram,airtelbanksolanki,airtelbanksolankiહેતલબેન સોલંકી,https://www.instagram.com/airtelbanksolanki/,,2026-02-27T11:36:53.719276,FALSE
Airtel,instagram,airtel_payments_bank_9112,airtel_payments_bank_9112Himanshu Saini,https://www.instagram.com/airtel_payments_bank_9112/,,2026-02-27T11:37:11.127772,FALSE
Airtel,instagram,airtel_payments_bank_9211,airtel_payments_bank_9211Airtel payment Bank 🏦,https://www.instagram.com/airtel_payments_bank_9211/,,2026-02-27T11:37:11.147044,FALSE
Airtel,instagram,airtelpayments,airtelpaymentsAIRTEL PAYMENTS BANK,https://www.instagram.com/airtelpayments/,,2026-02-27T11:37:11.156197,FALSE
Bank of Baroda,instagram,officialbankofbaroda,officialbankofbarodaVerifiedBank of Baroda • 1.3M followers,https://www.instagram.com/officialbankofbaroda/,,2026-02-27T11:38:07.339649,FALSE
Bank of Baroda,instagram,bankofbarodabotswana,bankofbarodabotswanaBank of Baroda Botswana,https://www.instagram.com/bankofbarodabotswana/,,2026-02-27T11:38:07.325581,FALSE
Bank of Baroda,instagram,bankofbarodakenya,bankofbarodakenyaBank of Baroda Kenya Ltd,https://www.instagram.com/bankofbarodakenya/,,2026-02-27T11:38:07.330689,FALSE
Bank of Baroda,instagram,bank_of_baroda_bc_varmanagar,bank_of_baroda_bc_varmanagarPintu Darji,https://www.instagram.com/bank_of_baroda_bc_varmanagar/,,2026-02-27T11:37:32.944122,FALSE
Bank of Baroda,instagram,__bank_of_baroda__,__bank_of_baroda__ಓಬ,https://www.instagram.com/__bank_of_baroda__/,,2026-02-27T11:37:32.949532,FALSE
Bank of Baroda,instagram,bobbank9,bobbank9Bob Baink,https://www.instagram.com/bobbank9/,,2026-02-27T11:37:50.228169,FALSE
Bank of Baroda,instagram,bankduplicatepass80,bankduplicatepass80Bob Bank,https://www.instagram.com/bankduplicatepass80/,,2026-02-27T11:37:50.237418,FALSE
Bank of Baroda,instagram,bobbankii,bobbankiiBob Bank 🏧🏧🏧🏧🏦🏦🏦🏦,https://www.instagram.com/bobbankii/,,2026-02-27T11:37:50.246202,FALSE
Bank of Baroda,instagram,bob__bank_____,bob__bank_____,https://www.instagram.com/bob__bank_____/,,2026-02-27T11:37:50.262005,FALSE
Bank of Baroda,instagram,bob.bank,bob.bankBob Bank,https://www.instagram.com/bob.bank/,,2026-02-27T11:37:50.269436,FALSE
Bank of Baroda,instagram,baroda_bank_,baroda_bank_Tu chal m aai,https://www.instagram.com/baroda_bank_/,,2026-02-27T11:38:07.346518,FALSE
Bank of Baroda,instagram,baroda_bank,baroda_bankBaroda Bank,https://www.instagram.com/baroda_bank/,,2026-02-27T11:38:07.355360,FALSE
Civil Registration System,instagram,payalgamingg,payalgamingg,https://www.instagram.com/payalgamingg/,,2026-02-27T11:38:29.319015,TRUE
Civil Registration System,instagram,crsorgi.gov.birth,crsorgi.gov.birthSarkari Yojna,https://www.instagram.com/crsorgi.gov.birth/,,2026-02-27T11:38:46.626929,FALSE
Civil Registration System,instagram,crsorgi.gov.in,crsorgi.gov.in,https://www.instagram.com/crsorgi.gov.in/,,2026-02-27T11:38:46.635736,FALSE
Civil Registration System,instagram,httpscrsorgi.gov.inwebind,httpscrsorgi.gov.inwebindhttps://crsorgi.gov.in/web/ind,https://www.instagram.com/httpscrsorgi.gov.inwebind/,,2026-02-27T11:38:46.644170,FALSE
Civil Registration System,instagram,nasa,nasa,https://www.instagram.com/nasa/,,2026-02-27T11:38:46.651170,TRUE
Civil Registration System,instagram,crs_gov,crs_govCarlos Gómez,https://www.instagram.com/crs_gov/,,2026-02-27T11:39:16.930613,FALSE
Civil Registration System,instagram,crs_govt,crs_govtCross River State Government,https://www.instagram.com/crs_govt/,,2026-02-27T11:39:16.941585,FALSE
Civil Registration System,instagram,tihidiarmyncc,tihidiarmynccC.R.S.GOVT.HIGH SCHOOL TIHIDI,https://www.instagram.com/tihidiarmyncc/,,2026-02-27T11:39:16.947543,FALSE
Civil Registration System,instagram,emcrsribeiraodasneves.mg.gov.b,emcrsribeiraodasneves.mg.gov.bCarlinda Ritta da Silva,https://www.instagram.com/emcrsribeiraodasneves.mg.gov.b/,,2026-02-27T11:39:16.953706,FALSE
Civil Registration System,instagram,crs.odisha,crs.odishaNon-governmental group (CRS),https://www.instagram.com/crs.odisha/,,2026-02-27T11:39:16.959920,FALSE
Civil Registration System,instagram,carsindia,carsindiaCARS INDIA 🇮🇳,https://www.instagram.com/carsindia/,,2026-02-27T11:39:33.951786,FALSE
Civil Registration System,instagram,crs_india,crs_indiaCRS_India,https://www.instagram.com/crs_india/,,2026-02-27T11:39:33.958237,FALSE
Civil Registration System,instagram,royal.street.cars.india,royal.street.cars.indiaRoyal Street Cars,https://www.instagram.com/royal.street.cars.india/,,2026-02-27T11:39:33.964072,FALSE
Civil Registration System,instagram,crs.india,crs.indiaRohit sharma,https://www.instagram.com/crs.india/,,2026-02-27T11:39:33.972510,FALSE
Civil Registration System,instagram,cars24india,cars24indiaVerifiedCars24 India • 361K followers,https://www.instagram.com/cars24india/,,2026-02-27T11:39:33.978334,FALSE
Civil Registration System,instagram,razamurad1950,razamurad1950,https://www.instagram.com/razamurad1950/,,2026-02-27T11:39:50.640089,TRUE
Civil Registration System,instagram,guin_srikanta,guin_srikanta,https://www.instagram.com/guin_srikanta/,,2026-02-27T11:40:07.330526,TRUE
HDFC Bank,instagram,hdfcbank,hdfcbankVerifiedHDFC Bank • 405K followers,https://www.instagram.com/hdfcbank/,,2026-02-27T11:40:45.684791,FALSE
HDFC Bank,instagram,pushpayadav2636,pushpayadav2636HDFC BANK 🏦,https://www.instagram.com/pushpayadav2636/,,2026-02-27T11:40:29.088171,FALSE
HDFC Bank,instagram,hdfcbanknoida,hdfcbanknoidaHDFC BANK NOIDA,https://www.instagram.com/hdfcbanknoida/,,2026-02-27T11:40:29.093416,FALSE
HDFC Bank,instagram,kajal.hdfcbank,kajal.hdfcbankKajal Yadav,https://www.instagram.com/kajal.hdfcbank/,,2026-02-27T11:40:29.100147,FALSE
HDFC Bank,instagram,serni6228,serni6228HDFC Bank personal loan,https://www.instagram.com/serni6228/,,2026-02-27T11:40:29.105870,FALSE
HDFC Bank,instagram,hdfcergohealth,hdfcergohealthVerifiedHDFC ERGO Health • 16.9K followers,https://www.instagram.com/hdfcergohealth/,,2026-02-27T11:40:45.677339,FALSE
HDFC Bank,instagram,thehdfcschool,thehdfcschoolThe HDFC School,https://www.instagram.com/thehdfcschool/,,2026-02-27T11:40:45.691682,FALSE
HDFC Bank,instagram,hdfchomeloans,hdfchomeloansVerifiedHDFC Home Loans • 26.3K followers,https://www.instagram.com/hdfchomeloans/,,2026-02-27T11:40:45.698794,FALSE
HDFC Bank,instagram,hdfc_parivartan_center,hdfc_parivartan_centerHDFC Parivartan Training Center,https://www.instagram.com/hdfc_parivartan_center/,,2026-02-27T11:40:45.705787,FALSE
HDFC Bank,instagram,hdfc_bank_india_,hdfc_bank_india_,https://www.instagram.com/hdfc_bank_india_/,,2026-02-27T11:41:03.200620,FALSE
HDFC Bank,instagram,hdfc_bank_of_india__,hdfc_bank_of_india__hdfc_bank_of_india__,https://www.instagram.com/hdfc_bank_of_india__/,,2026-02-27T11:41:03.207448,FALSE
HDFC Bank,instagram,hdfcbank_india,hdfcbank_indiaHDFC bank,https://www.instagram.com/hdfcbank_india/,,2026-02-27T11:41:03.212692,FALSE
HDFC Bank,instagram,satet_bank_of_india,satet_bank_of_indiahdfc bank.com,https://www.instagram.com/satet_bank_of_india/,,2026-02-27T11:41:03.220140,FALSE
HDFC Bank,instagram,indias_old_coin_buyer,indias_old_coin_buyerHDFC bank headcleark,https://www.instagram.com/indias_old_coin_buyer/,,2026-02-27T11:41:03.226499,FALSE
ICICI Bank,instagram,icicibankms1,icicibankms1ICICI@BANKMS,https://www.instagram.com/icicibankms1/,,2026-02-27T11:41:25.108882,FALSE
ICICI Bank,instagram,icicilombardofficial,icicilombardofficialVerifiedICICI Lombard GIC • 103K followers,https://www.instagram.com/icicilombardofficial/,,2026-02-27T11:41:42.549809,FALSE
ICICI Bank,instagram,icici_iii,icici_iiiRestyy_,https://www.instagram.com/icici_iii/,,2026-02-27T11:41:42.561941,FALSE
ICICI Bank,instagram,kashyafkhan55,kashyafkhan55Kashyaf Khan ICICI  Bank  Parbhani Maharashtra India,https://www.instagram.com/kashyafkhan55/,,2026-02-27T11:42:00.130315,FALSE
ICICI Bank,instagram,prasejit_143,prasejit_143ICICI Bank of India  Jit,https://www.instagram.com/prasejit_143/,,2026-02-27T11:42:00.144264,FALSE
ICICI Bank,instagram,icicibankindia,icicibankindia,https://www.instagram.com/icicibankindia/,,2026-02-27T11:42:00.150464,FALSE
ICICI Bank,instagram,uco_bank_of_india,uco_bank_of_indiaICICI buddy,https://www.instagram.com/uco_bank_of_india/,,2026-02-27T11:42:00.157154,FALSE
ICICI Bank,instagram,totonarula,totonarulaSaleem@@(((ATF)))Assis.manager of ICICI bank of india,https://www.instagram.com/totonarula/,,2026-02-27T11:42:00.164735,FALSE
Indian Oil Corporation Limited,instagram,indianoilcorp,indianoilcorpVerifiedIndian Oil Corporation Limited • 257K followers,https://www.instagram.com/indianoilcorp/,,2026-02-27T11:42:39.376287,FALSE
Indian Oil Corporation Limited,instagram,aryambavu_petroleum,aryambavu_petroleumIndian oil corporation limited,https://www.instagram.com/aryambavu_petroleum/,,2026-02-27T11:42:22.129325,FALSE
Indian Oil Corporation Limited,instagram,ioclbodhgaya,ioclbodhgayaIndian Oil Corporation Limited,https://www.instagram.com/ioclbodhgaya/,,2026-02-27T11:42:22.138285,FALSE
Indian Oil Corporation Limited,instagram,jarneshwar_filling_station_123,jarneshwar_filling_station_123INDIAN OIL CORPORATION LIMITED,https://www.instagram.com/jarneshwar_filling_station_123/,,2026-02-27T11:42:22.150117,FALSE
Indian Oil Corporation Limited,instagram,shyam_kripa_fuel_station,shyam_kripa_fuel_stationIndian Oil Corporation Limited Ramkola,https://www.instagram.com/shyam_kripa_fuel_station/,,2026-02-27T11:42:22.162597,FALSE
Indian Oil Corporation Limited,instagram,indian_oil_petrol_pump__,indian_oil_petrol_pump__Indian_oil_,https://www.instagram.com/indian_oil_petrol_pump__/,,2026-02-27T11:42:39.370952,FALSE
Indian Oil Corporation Limited,instagram,indian_oil__petroleum,indian_oil__petroleumIOCL❤️‍🩹,https://www.instagram.com/indian_oil__petroleum/,,2026-02-27T11:43:13.799455,FALSE
Indian Oil Corporation Limited,instagram,indian_oil_petroleum,indian_oil_petroleumIndian oil petroleum,https://www.instagram.com/indian_oil_petroleum/,,2026-02-27T11:42:39.385882,FALSE
Indian Oil Corporation Limited,instagram,indian_oil__wale,indian_oil__waleTankers drivers,https://www.instagram.com/indian_oil__wale/,,2026-02-27T11:42:39.393785,FALSE
Indian Oil Corporation Limited,instagram,iocl243,iocl243IOCL INDIA,https://www.instagram.com/iocl243/,,2026-02-27T11:42:56.785747,FALSE
Indian Oil Corporation Limited,instagram,praphulpaapu,praphulpaapuIocl India Oil,https://www.instagram.com/praphulpaapu/,,2026-02-27T11:42:56.798668,FALSE
Indian Oil Corporation Limited,instagram,indianoil_tisgaon,"indianoil_tisgaonIOCL - Reyansh Filling Station,  Tisgaon",https://www.instagram.com/indianoil_tisgaon/,,2026-02-27T11:43:13.810586,FALSE
Indian Oil Corporation Limited,instagram,davaindia_generic_pharmacyiocl,davaindia_generic_pharmacyioclDava India Iocl Mathura,https://www.instagram.com/davaindia_generic_pharmacyiocl/,,2026-02-27T11:42:56.814694,FALSE
Indian Oil Corporation Limited,instagram,ioclmc,ioclmcIOCL M&C,https://www.instagram.com/ioclmc/,,2026-02-27T11:43:13.805490,FALSE
Indian Oil Corporation Limited,instagram,iocl_pbd,iocl_pbdIOCL Business Development,https://www.instagram.com/iocl_pbd/,,2026-02-27T11:43:13.817489,FALSE
Indian Oil Corporation Limited,instagram,chemical_plant_63,chemical_plant_63Chemical Engineer in IOCL Refinery 👷,https://www.instagram.com/chemical_plant_63/,,2026-02-27T11:43:13.824111,FALSE
IRCTC,instagram,_dormitory_and_retiring_rooms,_dormitory_and_retiring_roomsɪɴᴅɪᴀɴ ʀᴀɪʟᴡᴀʏ ᴄᴀᴛᴇʀɪɴɢ &amp; ᴛᴏᴜʀɪꜱᴍ ᴄᴏʀᴘᴏʀᴀᴛɪᴏɴ,https://www.instagram.com/_dormitory_and_retiring_rooms/,,2026-02-27T11:43:36.353036,FALSE
IRCTC,instagram,1amsaqib,1amsaqib,https://www.instagram.com/1amsaqib/,,2026-02-27T11:43:36.358842,TRUE
IRCTC,instagram,irctc.official,irctc.officialVerifiedIRCTC • 608K followers,https://www.instagram.com/irctc.official/,,2026-02-27T11:43:53.476059,FALSE
IRCTC,instagram,irctctourism,irctctourismirctctourism,https://www.instagram.com/irctctourism/,,2026-02-27T11:43:53.483057,FALSE
IRCTC,instagram,irctc.tickets.booking,irctc.tickets.bookingIRCTC TOURISM TOUR PACKAGE,https://www.instagram.com/irctc.tickets.booking/,,2026-02-27T11:43:53.489238,FALSE
IRCTC,instagram,irctc_tatkal_booking,irctc_tatkal_bookingConfirm Ticket 🎫,https://www.instagram.com/irctc_tatkal_booking/,,2026-02-27T11:43:53.493931,FALSE
IRCTC,instagram,irctc_train_ticket,irctc_train_ticketONLINE TRAIN TICKET BOOKING,https://www.instagram.com/irctc_train_ticket/,,2026-02-27T11:43:53.501355,FALSE
IRCTC,instagram,irctc.india,irctc.indiaIrctc India,https://www.instagram.com/irctc.india/,,2026-02-27T11:44:16.687932,FALSE
IRCTC,instagram,tatkalhub09,tatkalhub09Irctc.india,https://www.instagram.com/tatkalhub09/,,2026-02-27T11:44:16.694141,FALSE
IRCTC,instagram,irctc_indian_railway_6195,irctc_indian_railway_6195IRCTC indian railway,https://www.instagram.com/irctc_indian_railway_6195/,,2026-02-27T11:44:16.704243,FALSE
IRCTC,instagram,irctc_indian_railway_ajay_rath,irctc_indian_railway_ajay_rathAjay Bhola,https://www.instagram.com/irctc_indian_railway_ajay_rath/,,2026-02-27T11:44:16.711099,FALSE
IRCTC,instagram,pinkiy189,pinkiy189IRCTC TEJAL FOOD. YOURS ALL INDIA,https://www.instagram.com/pinkiy189/,,2026-02-27T11:44:16.721781,FALSE
NIC,instagram,jean_chr_70,jean_chr_70,https://www.instagram.com/jean_chr_70/,,2026-02-27T11:44:39.672607,TRUE
NIC,instagram,nikinddiyn,nikinddiynNick Indian 🇮🇳,https://www.instagram.com/nikinddiyn/,,2026-02-27T11:44:57.225147,FALSE
NIC,instagram,nicksindian69,nicksindian69INDIAN JOHNNY SIN*S,https://www.instagram.com/nicksindian69/,,2026-02-27T11:44:57.232763,FALSE
NIC,instagram,nicindia_,nicindia_💫MANSI💫 ROY,https://www.instagram.com/nicindia_/,,2026-02-27T11:44:57.240121,FALSE
NIC,instagram,nicks_indian,nicks_indian,https://www.instagram.com/nicks_indian/,,2026-02-27T11:44:57.249253,FALSE
NIC,instagram,nickindiaofficial,nickindiaofficialVerifiedNick India • 92.1K followers,https://www.instagram.com/nickindiaofficial/,,2026-02-27T11:44:57.256487,FALSE
NIC,instagram,journeyinquote,journeyinquote,https://www.instagram.com/journeyinquote/,,2026-02-27T11:45:31.891441,TRUE
Punjab National Bank,instagram,pnbindia,pnbindiaVerifiedPunjab National Bank • 911K followers,https://www.instagram.com/pnbindia/,,2026-02-27T11:46:45.709158,FALSE
Punjab National Bank,instagram,_bankpunjab_national,_bankpunjab_nationalPunjab_national _bank,https://www.instagram.com/_bankpunjab_national/,,2026-02-27T11:45:53.589084,FALSE
Punjab National Bank,instagram,punjab__national__bank,punjab__national__bankThoiba Singha,https://www.instagram.com/punjab__national__bank/,,2026-02-27T11:45:53.594576,FALSE
Punjab National Bank,instagram,punjab_national_bank_bc11,punjab_national_bank_bc11Queen jaan 🌺🍾😘,https://www.instagram.com/punjab_national_bank_bc11/,,2026-02-27T11:45:53.605558,FALSE
Punjab National Bank,instagram,kgovind1270,kgovind1270Punjab National Bank,https://www.instagram.com/kgovind1270/,,2026-02-27T11:45:53.611823,FALSE
Punjab National Bank,instagram,pnb.bank.girl,pnb.bank.girlpunjabi♥️,https://www.instagram.com/pnb.bank.girl/,,2026-02-27T11:46:10.725826,FALSE
Punjab National Bank,instagram,drx_mahendar_partap_gaur,drx_mahendar_partap_gaur******PNB BANK******,https://www.instagram.com/drx_mahendar_partap_gaur/,,2026-02-27T11:46:10.739694,FALSE
Punjab National Bank,instagram,pnb5502,pnb5502pnb bank,https://www.instagram.com/pnb5502/,,2026-02-27T11:46:10.746442,FALSE
Punjab National Bank,instagram,pnb8600,pnb8600Pnb Bank,https://www.instagram.com/pnb8600/,,2026-02-27T11:46:10.751669,FALSE
Punjab National Bank,instagram,pnb_metlife,pnb_metlifeVerifiedPNB MetLife • 24K followers,https://www.instagram.com/pnb_metlife/,,2026-02-27T11:46:27.838772,FALSE
Punjab National Bank,instagram,pnbkitchenmate,pnbkitchenmatePNB Kitchenmate,https://www.instagram.com/pnbkitchenmate/,,2026-02-27T11:46:27.862556,FALSE
Punjab National Bank,instagram,pnb.47,pnb.47👁️⃤B ~ प्रथम नरेन्द्र बिल्लौरिया,https://www.instagram.com/pnb.47/,,2026-02-27T11:46:27.890137,FALSE
Punjab National Bank,instagram,pnbhousing_official,"pnbhousing_officialVerifiedPNB Housing Finance • 5,960 followers",https://www.instagram.com/pnbhousing_official/,,2026-02-27T11:46:27.908422,FALSE
Punjab National Bank,instagram,aipsbof,aipsbofAll INDIA PUNJAB & SIND BANK OFFICERS’ FEDERATION(Regd)-CODE 91,https://www.instagram.com/aipsbof/,,2026-02-27T11:46:45.717599,FALSE
Punjab National Bank,instagram,punjab_international_bank,punjab_international_bankPunjab international bank of india 🏦,https://www.instagram.com/punjab_international_bank/,,2026-02-27T11:46:45.724049,FALSE
